"Incident_Id","Incident Date","city-county","killed","injured"
2461531,"2022-11-17","Houston",0,1
2461722,"2022-11-16","Corpus Christi",0,1
2461726,"2022-11-17","Houston",1,0
2461734,"2022-11-17","Houston",1,0
2461741,"2022-11-17","San Antonio",0,1
2461806,"2022-11-15","Dallas",1,0
2461865,"2022-11-17","El Paso",0,0
2461883,"2022-11-15","Houston",0,1
2461909,"2022-09-09","Houston",0,1
2461930,"2022-11-17","Hughes Springs",0,0
2461944,"2022-11-16","Wichita Falls",0,0
2461948,"2022-11-17","Houston",0,1
2461959,"2022-11-17","Port Arthur",1,0
2462057,"2022-11-15","Houston",0,1
2462295,"2022-11-17","Avinger",1,0
2462303,"2022-11-17","Amarillo",1,0
2462307,"2022-11-17","Arlington",0,0
2462394,"2022-11-17","Big Spring",2,1
2462416,"2022-11-17","Gonzales",0,0
2462425,"2022-11-17","Houston",2,0
2462479,"2022-11-18","San Antonio",0,1
2462481,"2022-11-17","San Antonio",0,1
2462490,"2022-11-17","San Antonio",0,1
2462519,"2022-08-20","San Antonio",1,0
2462674,"2022-11-18","Houston",0,1
2462685,"2022-11-18","Houston",0,1
2463080,"2022-11-17","Dallas",0,0
2463081,"2022-11-19","Nacogdoches",1,0
2463109,"2022-11-19","Austin",0,1
2463120,"2022-11-19","Austin",0,1
2463193,"2022-11-17","Kemah",2,0
2463292,"2022-11-19","Houston",1,2
2463572,"2022-11-19","Spring",1,0
2463923,"2022-11-19","Houston",0,1
2464207,"2022-11-20","Round Rock",1,0
2464266,"2022-11-19","Abilene",1,0
2464272,"2022-11-20","Dallas",0,4
2464281,"2022-11-20","Houston",0,2
2464291,"2022-11-19","Mesquite",0,1
2464301,"2022-11-20","Killeen",0,1
2464308,"2022-11-20","San Antonio",0,1
2464311,"2022-11-21","San Antonio",0,1
2464337,"2022-11-20","Cameron",0,1
2464361,"2022-11-21","Channelview",1,0
2464374,"2022-11-21","Houston",1,0
2464399,"2022-10-25","Houston",1,0
2464613,"2022-11-21","Wichita Falls",0,1
2464823,"2022-11-21","Houston",1,1
2464843,"2022-11-06","Paris",0,1
2464872,"2022-11-20","Midland",0,1
2465022,"2022-11-19","Houston",0,1
2465029,"2022-11-21","Dallas",1,0
2465223,"2022-11-21","Channelview",1,0
2465230,"2022-11-22","Temple",0,1
2465232,"2022-11-17","Euless",1,0
2465235,"2022-11-22","Texarkana",0,1
2465249,"2022-11-20","Dallas",1,0
2465251,"2022-11-19","Dallas",1,0
2465260,"2022-11-22","Fort Worth",0,1
2465578,"2022-11-20","Houston",1,0
2465689,"2022-11-03","Lubbock",0,0
2466205,"2022-11-22","Canutillo",0,1
2466207,"2022-11-22","Houston",1,0
2466213,"2022-11-22","Lewisville",0,1
2466241,"2022-11-22","Houston",0,1
2466243,"2022-11-22","Houston",0,1
2466253,"2022-11-21","Arlington",1,0
2466315,"2022-11-14","Houston",1,0
2466367,"2022-11-23","San Antonio",0,1
2467239,"2022-11-23","Pflugerville",1,0
2467264,"2022-11-23","Fort Worth",0,1
2467287,"2022-11-23","Azle",0,1
2467309,"2022-11-24","Houston",0,1
2467311,"2022-11-24","Houston",0,1
2467319,"2022-11-24","Houston",2,0
2467324,"2022-11-23","Houston",0,3
2467328,"2022-11-24","Houston",0,1
2467661,"2022-11-24","Houston",2,2
2467680,"2022-11-24","Houston",2,0
2467692,"2022-11-23","Houston",1,0
2467696,"2022-11-23","Richmond",0,1
2467702,"2022-11-24","San Antonio",0,1
2467706,"2022-11-24","San Antonio",0,1
2467770,"2022-11-22","Hebbronville",0,1
2467778,"2022-11-23","Corpus Christi",1,0
2467791,"2022-11-22","Fort Worth",0,1
2467795,"2022-11-22","Dallas",1,0
2467797,"2022-11-24","Fort Worth",0,2
2467813,"2022-11-24","Galveston",0,1
2467836,"2022-11-14","Laredo",0,1
2467929,"2022-11-22","El Campo",0,2
2467938,"2022-11-25","Round Rock",1,0
2467940,"2022-11-25","Houston",1,0
2468208,"2022-11-25","Mckinney",1,0
2468232,"2022-11-25","Corpus Christi",1,0
2468256,"2022-11-25","Keene",0,1
2468688,"2022-11-26","Houston",0,1
2468693,"2022-11-26","Houston",0,1
2468713,"2022-11-26","Fort Worth",0,1
2468734,"2022-11-25","San Antonio",0,1
2468793,"2022-11-22","El Paso",0,1
2468795,"2022-11-25","Houston",1,0
2468829,"2022-11-27","Port Arthur",0,0
2468834,"2022-11-26","San Antonio",1,0
2468843,"2022-11-24","San Antonio",1,0
2468852,"2022-11-26","Jacksonville",1,0
2468964,"2022-11-27","Houston",1,1
2469186,"2022-11-27","Austin",0,1
2469218,"2022-11-27","Dallas",1,2
2469258,"2022-11-27","Dallas",1,0
2469267,"2022-11-27","El Paso",0,1
2469299,"2022-11-26","Houston",1,1
2469308,"2022-11-27","Humble",0,1
2469310,"2022-11-26","San Antonio",0,1
2469312,"2022-11-27","San Antonio",1,0
2469314,"2022-11-27","Lubbock",0,1
2469385,"2022-11-26","Midland",0,1
2469510,"2022-11-10","Columbus",0,1
2469656,"2022-11-28","Austin",1,0
2469684,"2022-11-27","Longview",1,0
2469886,"2022-11-27","Dallas",1,0
2469893,"2022-11-28","Fort Worth",0,1
2469903,"2022-11-28","Houston",0,1
2469907,"2022-11-28","Fort Worth",0,1
2469930,"2022-11-28","Arlington",0,1
2469950,"2022-11-28","Fort Worth",0,1
2470010,"2022-11-27","Houston",0,1
2470049,"2022-11-28","Spring Branch",1,0
2470062,"2022-11-27","Houston",0,1
2470173,"2022-11-27","Lubbock",0,1
2470178,"2022-11-28","Marshall",0,2
2470193,"2022-11-28","San Antonio",0,2
2470443,"2022-11-29","Temple",0,1
2470456,"2022-11-29","Kaufman",0,1
2470504,"2022-11-28","Arlington",0,1
2470651,"2022-11-27","San Antonio",0,1
2471070,"2022-11-29","Floresville",1,0
2471074,"2022-11-28","Grand Prairie",1,0
2471082,"2022-11-29","Austin",1,0
2471084,"2022-11-29","Austin",0,1
2471094,"2022-11-29","Dallas",1,0
2471262,"2022-11-29","Houston",1,0
2471269,"2022-11-29","Houston",1,0
2471276,"2022-11-29","Rosharon",1,0
2471294,"2022-11-28","Houston",0,1
2471296,"2022-11-28","Houston",0,1
2471432,"2022-11-28","Longview",0,1
2471712,"2022-11-30","Houston",0,1
2471890,"2022-11-30","Fort Worth",1,1
2471899,"2022-12-01","San Antonio",1,0
2471938,"2022-12-01","Houston",1,0
2471966,"2022-12-01","San Antonio",1,0
2471972,"2022-11-30","San Antonio",0,1
2471981,"2022-12-01","Houston",0,1
2471983,"2022-11-30","Midland",1,0
2472007,"2022-11-27","Houston",1,0
2472056,"2022-12-01","Houston",0,1
2472066,"2022-11-22","Greenville",1,0
2472101,"2022-11-30","Bryan",1,0
2472349,"2022-12-01","Houston",1,0
2472358,"2022-12-01","Houston",1,0
2472371,"2022-12-01","Beaumont",0,1
2472622,"2022-12-01","Plantersville",0,1
2472625,"2022-12-01","Cuero",0,1
2472628,"2022-12-01","Dallas",1,0
2472630,"2022-11-30","Waxahachie",1,0
2472635,"2022-12-01","Amarillo",0,1
2472710,"2022-12-01","Austin",0,1
2472726,"2022-12-01","Dallas",1,0
2472813,"2022-12-01","Houston",0,2
2472924,"2022-12-01","San Antonio",0,4
2473269,"2022-12-02","Houston",0,1
2473271,"2022-12-02","Houston",0,1
2473282,"2022-12-01","Houston",1,0
2473764,"2022-12-03","Houston",0,1
2473767,"2022-12-03","Houston",1,0
2473782,"2022-11-29","Houston",0,0
2473797,"2022-12-03","Corpus Christi",0,2
2473802,"2022-12-02","Converse",0,1
2473810,"2022-12-02","San Antonio",0,2
2473864,"2022-12-03","Dallas",1,0
2473872,"2022-12-03","Palestine",0,1
2473877,"2022-12-03","Tyler",0,1
2473881,"2022-12-03","Houston",0,2
2473886,"2022-12-03","San Antonio",0,1
2474312,"2022-12-04","Houston",2,0
2474374,"2022-12-04","Houston",1,0
2474377,"2022-12-04","Houston",1,0
2474380,"2022-12-03","Victoria",1,0
2474393,"2022-12-04","Houston",2,0
2474399,"2022-12-03","San Antonio",0,1
2474568,"2022-12-01","Tulia",0,1
2474595,"2022-12-05","New Caney",0,1
2474841,"2022-12-03","Lancaster",1,0
2475052,"2022-12-05","Galveston",0,0
2475159,"2022-12-04","Jasper (Holly Springs)",1,0
2475207,"2022-12-06","Houston",0,1
2475239,"2022-12-04","Tyler",0,1
2475323,"2022-12-06","Woodsboro",1,0
2475329,"2022-12-05","Houston",0,1
2475525,"2022-12-06","San Antonio",0,1
2475591,"2022-12-06","Austin",1,0
2476030,"2022-12-07","Austin",1,0
2476131,"2022-12-06","Alice",0,1
2476201,"2022-12-07","Houston",1,0
2476206,"2022-12-07","Houston",1,0
2476210,"2022-12-07","Houston",1,0
2476219,"2022-12-07","Houston",0,1
2476242,"2022-12-06","Palestine",1,0
2476251,"2022-12-07","San Angelo",0,0
2476283,"2022-12-07","San Antonio",1,0
2476526,"2022-12-05","Mesquite",1,0
2476535,"2022-12-07","North Richland Hills",0,1
2476542,"2022-12-07","Corpus Christi",0,1
2476562,"2022-12-07","Houston",0,1
2477031,"2022-12-07","Harlingen",0,1
2477462,"2022-12-08","Houston",1,0
2477506,"2022-12-08","Corpus Christi",0,2
2477529,"2022-12-09","Houston",1,0
2477536,"2022-12-09","Houston",0,1
2477592,"2022-12-09","Houston",0,1
2477599,"2022-11-06","Houston",1,0
2477688,"2022-12-09","Lubbock",1,0
2477696,"2022-12-09","Lufkin",0,1
2477756,"2022-03-11","Bivins",2,0
2478055,"2022-12-09","Dickinson (San Leon)",1,1
2478315,"2022-12-10","Houston",1,0
2478416,"2022-12-10","Dallas",0,1
2478520,"2022-12-09","Dallas",1,1
2478603,"2022-12-10","Houston",1,0
2478645,"2022-12-10","San Antonio",0,2
2478963,"2022-12-11","Humble",1,1
2479021,"2022-12-11","Temple",0,1
2479024,"2022-12-11","San Antonio",1,0
2479026,"2022-12-11","San Antonio",0,1
2479031,"2022-12-11","El Paso",0,1
2479033,"2022-12-11","Austin",0,1
2479239,"2022-10-21","Hamshire",0,0
2479553,"2022-12-12","Temple",1,1
2479579,"2022-12-12","Kyle",1,0
2479611,"2022-12-12","San Antonio",0,1
2479672,"2022-12-10","Big Spring",0,2
2479791,"2022-12-12","Houston",1,0
2479794,"2022-12-11","Houston",1,0
2479813,"2022-12-11","Houston",1,0
2479818,"2022-12-10","Houston",1,0
2479832,"2022-12-04","Whitney",0,1
2479900,"2022-12-12","Houston",1,0
2479910,"2022-12-12","Arlington",1,0
2479941,"2022-12-10","Dallas",1,0
2479957,"2022-12-11","Cedar Hill",1,1
2480037,"2022-12-13","Austin",1,0
2480069,"2022-12-12","Dallas",0,1
2480142,"2022-12-10","Houston",1,0
2480159,"2022-12-10","Houston",1,0
2480170,"2022-12-12","Killeen",0,1
2480188,"2022-12-13","Schertz",0,0
2480207,"2022-12-12","Waco (Bellmead)",1,1
2480929,"2022-12-14","San Antonio",0,1
2480957,"2022-12-14","Houston",0,1
2481401,"2022-12-13","Midland",0,0
2481414,"2022-12-15","Houston",2,0
2481420,"2022-12-14","Victoria",0,1
2481630,"2022-12-14","Beaumont",0,2
2481662,"2022-12-14","Corpus Christi",0,1
2481748,"2022-12-13","Fort Worth",0,1
2481752,"2022-12-13","Dallas",1,0
2481787,"2022-12-12","Fort Worth",0,0
2481908,"2022-12-14","Houston",1,0
2481985,"2022-12-13","Port Arthur",0,1
2481988,"2022-12-15","San Antonio",1,0
2482492,"2022-12-16","San Antonio",1,0
2482507,"2022-09-30","Brownsville",0,1
2482752,"2022-12-16","El Paso",1,0
2482772,"2022-12-16","Houston",1,0
2482786,"2022-12-16","Houston",0,1
2482828,"2022-12-13","San Antonio",1,1
2482830,"2022-12-15","Waco",0,1
2482847,"2022-12-16","Houston",0,1
2482861,"2022-12-16","Houston",0,1
2483108,"2022-12-16","Dallas",0,5
2483123,"2022-12-15","Houston",0,1
2483125,"2022-12-12","Austin",1,0
2483146,"2022-12-16","Houston",0,2
2483152,"2022-12-17","Houston",1,3
2483200,"2022-12-13","Haltom City",0,0
2483240,"2022-12-12","Taylor",1,0
2483270,"2022-12-15","Corpus Christi",1,0
2483280,"2022-12-15","Tyler",0,1
2483329,"2022-12-17","Houston",0,2
2483507,"2022-12-17","Bryan",0,1
2483688,"2022-12-17","Houston",0,2
2483700,"2022-12-18","Fort Worth",1,2
2483943,"2022-12-17","Dallas",1,0
2483949,"2022-12-17","Dallas",1,0
2483954,"2022-12-18","Houston",1,0
2483960,"2022-12-18","San Antonio",0,1
2483965,"2022-12-18","San Antonio",0,1
2483968,"2022-12-17","San Antonio",1,0
2484009,"2022-12-17","Midland",2,2
2484468,"2022-12-19","San Antonio",0,1
2484532,"2022-12-19","Abilene",0,1
2484585,"2022-12-19","Austin",1,0
2484669,"2022-12-19","Irving",0,0
2484678,"2022-12-18","Bryan",0,1
2484681,"2022-12-19","Bryan",0,1
2484719,"2022-12-19","Houston",0,1
2484768,"2022-12-18","Longview",1,0
2484778,"2022-12-19","Odessa",1,1
2484790,"2022-12-19","Von Ormy",0,1
2484798,"2022-12-18","Riesel",1,0
2484806,"2022-12-19","Tyler",0,1
2484828,"2022-12-19","Hallettsville",0,1
2484831,"2022-12-18","Brownsville",0,1
2485141,"2022-12-20","Tyler",0,1
2485158,"2022-12-19","San Angelo",1,0
2485981,"2022-12-16","Houston",1,0
2485984,"2022-12-16","Cross Plains",0,2
2486010,"2022-12-20","San Antonio",0,1
2486018,"2022-12-20","Orange",0,1
2486034,"2022-12-18","Freeport",0,1
2486118,"2022-12-18","Mesquite",1,0
2486165,"2022-12-17","Texas City",0,1
2486203,"2022-12-20","Jacksonville",1,0
2486370,"2022-12-21","Houston",0,1
2486376,"2022-12-21","Lubbock",0,1
2486541,"2022-12-22","Orange",0,1
2486561,"2022-12-22","Lubbock",1,0
2486631,"2022-12-22","Quitman",1,0
2486671,"2022-12-22","San Antonio",1,1
2486677,"2022-12-21","Humble (Atascocita)",0,1
2486679,"2022-12-21","Killeen",1,1
2486711,"2022-12-22","Killeen",1,0
2487040,"2022-12-22","Lufkin",0,1
2487079,"2022-12-20","Freeport",1,1
2487097,"2022-12-22","Dallas",0,1
2487152,"2022-12-23","Laredo",1,0
2487346,"2022-12-23","Houston",0,1
2487351,"2022-12-23","Houston",0,1
2487358,"2022-12-23","Houston",1,0
2487363,"2022-12-23","Houston",1,0
2487556,"2022-12-24","Orange",1,0
2487594,"2022-12-23","Dallas",0,1
2487600,"2022-12-23","Dallas",0,1
2487606,"2022-12-24","Weatherford",1,0
2487639,"2022-12-22","Mineola",1,0
2487684,"2022-12-24","Killeen",1,0
2487705,"2022-12-23","Longview",1,1
2487794,"2022-12-23","Weslaco",1,0
2487978,"2022-12-25","San Marcos",1,0
2488012,"2022-12-25","Lufkin",0,1
2488095,"2022-12-25","Dallas",1,1
2488106,"2022-12-25","Dallas",0,1
2488266,"2022-12-26","Houston",0,2
2488273,"2022-12-26","Houston",0,1
2488417,"2022-12-24","Grand Prairie",1,0
2488440,"2022-12-25","Plano",0,2
2488523,"2022-12-26","Lufkin",1,0
2488536,"2022-12-25","Lubbock",1,0
2488550,"2022-12-25","San Antonio",0,1
2488617,"2022-12-26","El Paso",1,1
2488728,"2022-12-26","Houston",0,1
2488735,"2022-12-27","Houston",1,0
2488754,"2022-12-26","Dallas",1,0
2488756,"2022-12-26","San Antonio",0,1
2488839,"2022-12-27","Austin",1,0
2488846,"2022-12-27","Georgetown",1,0
2488871,"2022-12-26","Houston",0,2
2488887,"2022-12-20","Lubbock",1,0
2488898,"2022-12-26","San Antonio",0,1
2488906,"2022-11-17","Beaumont",0,1
2489263,"2022-12-27","Corpus Christi",0,1
2489269,"2022-12-27","Houston",1,1
2489281,"2022-12-27","Houston",0,1
2489283,"2022-12-27","Houston",0,1
2489288,"2022-12-27","Houston",0,1
2489638,"2022-12-28","Houston",0,1
2489709,"2022-12-28","Odessa",1,0
2489721,"2022-12-28","El Paso",1,0
2489757,"2022-12-28","Amarillo",0,1
2489859,"2022-12-28","San Antonio",0,1
2489902,"2022-12-28","Beaumont",0,2
2490071,"2022-12-28","Houston",0,1
2490079,"2022-12-28","Houston",0,1
2490150,"2022-12-28","Dallas",0,6
2490180,"2022-12-29","San Antonio",0,1
2490184,"2022-11-05","Dallas",1,0
2490201,"2022-12-28","El Paso",0,1
2490224,"2022-12-29","San Antonio",0,1
2490421,"2022-12-28","Houston",1,0
2490434,"2022-12-23","Weslaco",1,0
2490922,"2022-12-29","Bryan",0,3
2490925,"2022-12-30","Humble",2,3
2490930,"2022-12-29","Houston",0,1
2490935,"2022-12-29","Crosby",1,0
2490944,"2022-12-30","Fort Worth",1,0
2490961,"2022-12-28","South Padre Island",0,1
2490970,"2022-12-30","Dallas",1,1
2491035,"2022-12-30","Houston",0,1
2491082,"2022-12-29","Houston",0,1
2491198,"2022-12-27","Port Arthur",0,1
2491214,"2022-12-30","San Antonio",1,1
2491218,"2022-12-30","San Antonio",0,1
2491292,"2022-12-30","Houston",1,0
2491298,"2022-12-30","Houston",0,1
2491725,"2022-12-30","Dallas",0,1
2491730,"2022-12-30","Dallas",0,1
2491760,"2022-12-31","San Antonio",0,1
2491763,"2022-12-31","San Antonio",0,1
2491768,"2022-12-31","San Antonio",0,1
2491774,"2022-12-30","Katy",1,0
2491807,"2022-12-30","Jasper",0,1
2491849,"2022-12-31","San Antonio",0,1
2491858,"2022-12-30","San Antonio",1,1
2493010,"2022-12-31","Austin",0,1
2493024,"2022-12-31","Waxahachie",0,1
2493030,"2022-12-31","Corpus Christi",1,0
2493033,"2022-12-31","Dallas",2,0
2493046,"2022-12-31","Dallas",0,2
2493062,"2022-12-31","Houston",1,0
2493065,"2022-12-31","Houston",0,1
2493076,"2022-07-16","San Antonio",0,1
2493371,"2022-12-31","Baytown",0,1
2494095,"2022-11-11","San Angelo",0,1
2495298,"2022-12-31","Houston",0,1
2495517,"2022-12-31","Pecos",1,1
2495706,"2022-12-30","Elgin",1,0
2496734,"2022-12-29","Greenville",0,1
2497804,"2022-12-29","Waco",1,0
2497826,"2022-12-26","Horseshoe Bay (Cottonwood Shores)",2,0
2502316,"2022-06-07","Bastrop",0,1
2505901,"2022-12-16","Hamshire",0,0
2507010,"2022-07-26","Paris (Reno)",1,0
2507470,"2022-09-14","San Antonio",0,0
2510254,"2022-04-27","Houston",0,0
2512211,"2022-10-13","Dallas (Farmers Branch)",1,0
2514323,"2022-12-30","San Antonio",1,0
2516679,"2022-08-07","San Antonio",1,0
2520576,"2022-08-13","PIne Trails",0,1
2522979,"2022-12-22","Arlington",0,1
2524733,"2022-06-05","Odessa",0,0
2525409,"2022-12-30","Houston",0,1
2526338,"2022-06-26","San Antonio",1,0
2532204,"2022-12-28","Dallas",0,1
2532464,"2022-09-18","Odessa",0,1
2533049,"2022-11-30","San Antonio",0,1
2534168,"2022-11-02","Paris",0,1
2546984,"2022-11-16","Livingston",1,0
2559803,"2022-12-20","Mcallen",1,0
2563763,"2022-03-31","San Angelo",0,1
2566326,"2022-11-04","Wichita Falls",0,1
2570712,"2022-11-27","Pasadena",1,0
2575725,"2022-06-21","Azle",1,0
2578263,"2022-11-13","Houston",0,1
2576819,"2023-04-16","Mckinney",1,0
2574965,"2023-04-16","Dallas",1,0
2574500,"2023-04-16","Sugar Land",2,0
2575077,"2023-04-16","El Paso (Horizon City)",1,1
2575594,"2023-04-16","Irving",0,1
2574264,"2023-04-16","Houston",0,2
2575542,"2023-04-16","San Antonio",0,1
2574261,"2023-04-16","El Paso",1,0
2574272,"2023-04-16","San Antonio",0,2
2574269,"2023-04-16","San Antonio",0,1
2574241,"2023-04-16","Godley",1,0
2574244,"2023-04-16","Pflugerville",1,1
2572818,"2023-04-15","Dallas",1,0
2575168,"2023-04-15","Schertz (Selma)",1,0
2572915,"2023-04-15","Jasper",0,1
2572889,"2023-04-15","San Antonio",0,1
2572877,"2023-04-15","Spring",0,1
2575670,"2023-04-15","Houston",0,1
2574720,"2023-04-15","Godley",1,0
2574258,"2023-04-15","Fort Worth",1,0
2572327,"2023-04-14","Dallas",1,0
2577462,"2023-04-14","Fort Worth (Saginaw)",0,1
2572778,"2023-04-14","San Antonio",1,0
2572522,"2023-04-14","Stafford",1,0
2572894,"2023-04-14","San Antonio",0,2
2572867,"2023-04-14","Grapeland",0,1
2571754,"2023-04-14","Corpus Christi",2,0
2574253,"2023-04-14","Dallas",1,1
2572410,"2023-04-14","Spring",3,2
2571316,"2023-04-13","Channelview",1,0
2572404,"2023-04-13","Plano",0,1
2572399,"2023-04-13","Dallas",0,2
2571455,"2023-04-13","Humble",0,1
2572263,"2023-04-13","Dallas",1,0
2571330,"2023-04-13","Cleveland",1,0
2571661,"2023-04-13","Houston",0,4
2572692,"2023-04-13","Houston",0,1
2572225,"2023-04-13","Beaumont",0,1
2572565,"2023-04-13","Nacogdoches",0,1
2570117,"2023-04-12","Houston",0,1
2570590,"2023-04-12","Fort Worth",0,1
2571432,"2023-04-12","San Antonio",1,0
2571118,"2023-04-12","Dallas",2,0
2571478,"2023-04-12","San Antonio",1,1
2570535,"2023-04-12","Arlington",0,0
2570939,"2023-04-12","Houston",0,2
2570058,"2023-04-12","Abilene",0,1
2572571,"2023-04-12","Waco (Beverly Hills)",0,1
2570433,"2023-04-12","San Antonio",0,1
2570430,"2023-04-12","San Antonio",0,1
2570609,"2023-04-11","Houston",1,0
2570569,"2023-04-11","Dallas",1,0
2570060,"2023-04-11","Dallas",1,1
2570435,"2023-04-11","Copperas Cove",1,0
2569737,"2023-04-11","Tomball",0,1
2569497,"2023-04-11","Temple",0,1
2569726,"2023-04-11","Houston",1,0
2570109,"2023-04-11","Houston",1,0
2570946,"2023-04-11","Houston",0,1
2570428,"2023-04-11","San Antonio",0,1
2568752,"2023-04-10","Mission (Palmview)",2,0
2568521,"2023-04-10","Fort Worth",2,0
2569188,"2023-04-10","San Antonio",1,1
2571417,"2023-04-10","Odessa",0,1
2569490,"2023-04-10","Houston",1,1
2569473,"2023-04-10","Cedar Park",0,1
2571085,"2023-04-10","Texarkana",0,0
2569094,"2023-04-10","Plano (Murphy)",3,0
2569220,"2023-04-10","Midland",1,0
2572271,"2023-04-10","Frisco",1,0
2570086,"2023-04-10","Houston",1,0
2571033,"2023-04-10","El Paso",1,0
2568744,"2023-04-10","Beaumont",2,0
2568395,"2023-04-10","Houston",1,0
2570084,"2023-04-10","Houston",0,1
2570082,"2023-04-10","Houston",0,1
2570065,"2023-04-10","Kaufman",1,1
2569242,"2023-04-10","Crockett",0,1
2568067,"2023-04-09","Houston",1,0
2568025,"2023-04-09","San Antonio",0,1
2568005,"2023-04-09","Fort Worth",0,1
2568193,"2023-04-09","Sugar Land",0,1
2568043,"2023-04-09","Beaumont (Cheek)",1,1
2567670,"2023-04-09","Houston",0,1
2568212,"2023-04-09","Houston",1,0
2570184,"2023-04-09","San Antonio",0,3
2567673,"2023-04-09","Dallas",1,2
2571024,"2023-04-09","Corpus Christi",1,0
2568089,"2023-04-09","Houston",0,1
2567308,"2023-04-08","San Antonio",0,1
2567688,"2023-04-08","Dallas",1,0
2567282,"2023-04-08","Dallas",0,1
2567279,"2023-04-08","Dallas",0,1
2567275,"2023-04-08","Dallas",0,1
2567970,"2023-04-08","Bryan (Wixon Valley)",0,3
2566901,"2023-04-08","Tye",1,0
2567350,"2023-04-08","Killeen",1,0
2570686,"2023-04-08","Santa Fe",2,0
2567209,"2023-04-08","Dallas",1,0
2567197,"2023-04-08","Dallas",0,1
2567146,"2023-04-08","Houston",0,1
2568011,"2023-04-08","Cleveland (Plum Grove)",2,0
2570135,"2023-04-08","Houston",1,0
2567545,"2023-04-08","Houston",1,0
2566891,"2023-04-08","Missouri City",1,0
2567299,"2023-04-08","Houston",0,4
2566747,"2023-04-07","Spring",1,0
2567294,"2023-04-07","Houston",0,1
2567929,"2023-04-07","Nacogdoches",0,1
2567189,"2023-04-07","Dallas",0,1
2566916,"2023-04-07","El Paso",0,1
2566411,"2023-04-07","Fort Worth",0,1
2567693,"2023-04-07","Grand Prairie",1,0
2567088,"2023-04-07","Fort Worth",1,0
2570151,"2023-04-07","Hallsville",1,0
2567424,"2023-04-07","Waco",0,2
2566231,"2023-04-06","Houston",1,0
2567313,"2023-04-06","San Antonio",1,0
2566431,"2023-04-06","Gainesville",2,0
2565643,"2023-04-06","San Antonio",1,0
2565958,"2023-04-06","Houston",0,1
2566764,"2023-04-06","Galveston",0,1
2566759,"2023-04-06","Houston",0,1
2567377,"2023-04-06","Spring",2,0
2565887,"2023-04-05","Greenville",0,1
2565448,"2023-04-05","Dallas",1,1
2565528,"2023-04-05","North Richland Hills",0,1
2569890,"2023-04-05","Bovina",0,1
2564991,"2023-04-05","Houston",2,0
2565590,"2023-04-05","Austin",0,1
2572813,"2023-04-05","San Antonio",1,0
2565552,"2023-04-05","Amarillo",0,1
2565521,"2023-04-05","Houston",0,2
2565508,"2023-04-05","Houston",0,1
2565479,"2023-04-05","Houston",1,0
2565481,"2023-04-05","Houston",1,0
2565493,"2023-04-05","Houston",1,0
2564671,"2023-04-04","Houston",0,1
2564322,"2023-04-04","Houston",1,0
2565770,"2023-04-04","Fort Worth",1,0
2565777,"2023-04-04","Fort Worth",0,1
2564007,"2023-04-04","Arlington",1,0
2565159,"2023-04-04","San Angelo",0,1
2564678,"2023-04-04","Houston",0,1
2564734,"2023-04-04","Houston",0,1
2564704,"2023-04-04","Bryan",0,1
2564399,"2023-04-04","Winnsboro",0,1
2566008,"2023-04-04","Houston",0,0
2564402,"2023-04-03","Lufkin",1,0
2563553,"2023-04-03","Houston",1,0
2564246,"2023-04-03","Dallas",1,0
2564376,"2023-04-03","Longview",1,0
2563823,"2023-04-03","Arlington",0,2
2563475,"2023-04-03","Humble",0,2
2563787,"2023-04-03","Waco",1,1
2563564,"2023-04-02","Houston",0,1
2563542,"2023-04-02","Rosharon",0,1
2564278,"2023-04-02","Houston",0,1
2563015,"2023-04-02","Houston",0,1
2563838,"2023-04-02","Amarillo",0,1
2563265,"2023-04-02","Quinlan",0,1
2563252,"2023-04-02","Dallas",0,2
2563092,"2023-04-02","Houston",1,0
2563176,"2023-04-02","Lufkin",0,1
2576835,"2023-04-02","Houston",0,1
2563529,"2023-04-02","Livingston",1,0
2563095,"2023-04-02","Houston",1,1
2563089,"2023-04-02","Baytown",1,0
2563022,"2023-04-02","College Station",0,1
2563019,"2023-04-02","Houston",0,1
2563659,"2023-04-01","Midland",0,1
2562095,"2023-04-01","Fort Worth",1,0
2563701,"2023-04-01","Nacogdoches",0,1
2562163,"2023-04-01","Orange",1,0
2563065,"2023-04-01","Brenham",1,1
2563135,"2023-04-01","Abilene",0,1
2563025,"2023-04-01","Fort Worth",1,0
2563236,"2023-04-01","Corpus Christi",0,1
2563806,"2023-04-01","Wichita Falls",1,0
2563631,"2023-03-31","Dallas",0,1
2561477,"2023-03-31","Lumberton",0,0
2561452,"2023-03-31","Houston",0,3
2561714,"2023-03-31","San Antonio",0,2
2562058,"2023-03-31","Dallas",1,0
2562071,"2023-03-31","San Antonio",0,1
2561398,"2023-03-31","Grapevine",0,1
2562483,"2023-03-31","Houston",0,1
2563725,"2023-03-31","Bastrop",0,3
2561014,"2023-03-30","Spring",0,0
2560964,"2023-03-30","Fort Worth",0,1
2560913,"2023-03-30","Fort Worth",0,1
2561737,"2023-03-30","San Antonio",1,0
2563594,"2023-03-30","Giddings",1,0
2561542,"2023-03-30","Dallas",1,0
2560637,"2023-03-30","San Antonio",0,1
2561551,"2023-03-30","Dallas",1,0
2559979,"2023-03-30","San Antonio",1,0
2561103,"2023-03-30","San Antonio",0,1
2561086,"2023-03-30","Houston",1,0
2559770,"2023-03-30","Houston",0,1
2560651,"2023-03-29","Helotes",0,1
